"Census Profile, 2021 Census of Population"
,,,"Davenport [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24, 91635,"", 44700,"", 46935,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 86560,"", 41940,"", 44615,"",   94.5,"",   93.8,"",   95.1,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 51700,"", 56500,"", 47240,"", 51700,"", 56500,"", 47240,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 86575,"", 41940,"", 44630,"",   94.5,"",   93.8,"",   95.1,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 42640,"", 45800,"", 39680,"", 42640,"", 45800,"", 39680,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 76775,"", 37840,"", 38935,"",   83.8,"",   84.7,"",   83.0,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 52450,"", 57600,"", 47400,"", 52450,"", 57600,"", 47400,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 66245,"", 33055,"", 33190,"",   72.3,"",   73.9,"",   70.7,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 54700,"", 59250,"", 50160,"", 54700,"", 59250,"", 50160,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",, 75560,"", 36105,"", 39460,"",   82.5,"",   80.8,"",   84.1,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  5960,"",  5240,"",  6620,"",  5960,"",  5240,"",  6620,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  5530,"",  2425,"",  3110,"",    6.0,"",    5.4,"",    6.6,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7790,"",  6580,"",  8730,"",  7790,"",  6580,"",  8730,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25, 91635,"", 44695,"", 46935,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 31480,"", 16415,"", 15065,"",   34.4,"",   36.7,"",   32.1,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 65500,"", 69500,"", 61600,"", 65500,"", 69500,"", 61600,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 76400,"", 81600,"", 70800,"", 76400,"", 81600,"", 70800,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 25425,"", 12020,"", 13405,"",   27.7,"",   26.9,"",   28.6,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 27000,"", 29200,"", 25200,"", 27000,"", 29200,"", 25200,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 37680,"", 41040,"", 34680,"", 37680,"", 41040,"", 34680,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   90.0,"",   92.0,"",   87.6,"",   90.0,"",   92.0,"",   87.6,"",
"Income of individuals in 2019","    Employment income (%)",,   81.0,"",   82.6,"",   79.0,"",   81.0,"",   82.6,"",   79.0,"",
"Income of individuals in 2019","  Government transfers (%)",,   10.1,"",    8.0,"",   12.4,"",   10.1,"",    8.0,"",   12.4,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    1.0,"",    0.7,"",    1.3,"",    1.0,"",    0.7,"",    1.3,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 45755,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 85000,"",,"...",,"...", 85000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 74500,"",,"...",,"...", 74500,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 14955,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 41600,"",,"...",,"...", 41600,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 37600,"",,"...",,"...", 37600,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 30800,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,111000,"",,"...",,"...",111000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",, 97000,"",,"...",,"...", 97000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 45675,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,107300,"",,"...",,"...",107300,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 88700,"",,"...",,"...", 88700,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 15000,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 56350,"",,"...",,"...", 56350,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 46480,"",,"...",,"...", 46480,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 30675,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,132200,"",,"...",,"...",132200,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,109400,"",,"...",,"...",109400,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 45755,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   595,"",,"...",,"...",    1.3,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   345,"",,"...",,"...",    0.8,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   650,"",,"...",,"...",    1.4,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  1040,"",,"...",,"...",    2.3,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  1885,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1860,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1515,"",,"...",,"...",    3.3,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1610,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1645,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1565,"",,"...",,"...",    3.4,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3070,"",,"...",,"...",    6.7,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  2935,"",,"...",,"...",    6.4,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  2800,"",,"...",,"...",    6.1,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  2665,"",,"...",,"...",    5.8,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2420,"",,"...",,"...",    5.3,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 19165,"",,"...",,"...",   41.9,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  5040,"",,"...",,"...",   11.0,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3865,"",,"...",,"...",    8.4,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,  5130,"",,"...",,"...",   11.2,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,  5120,"",,"...",,"...",   11.2,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 45755,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   650,"",,"...",,"...",    1.4,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   350,"",,"...",,"...",    0.8,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   660,"",,"...",,"...",    1.4,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  1120,"",,"...",,"...",    2.4,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  2055,"",,"...",,"...",    4.5,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  2085,"",,"...",,"...",    4.6,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1690,"",,"...",,"...",    3.7,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1825,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1910,"",,"...",,"...",    4.2,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1865,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3595,"",,"...",,"...",    7.9,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3510,"",,"...",,"...",    7.7,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  3305,"",,"...",,"...",    7.2,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  2965,"",,"...",,"...",    6.5,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2540,"",,"...",,"...",    5.6,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 15635,"",,"...",,"...",   34.2,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  5305,"",,"...",,"...",   11.6,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3815,"",,"...",,"...",    8.3,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",,  6515,"",,"...",,"...",   14.2,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 27720,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",,111000,"",,"...",,"...",111000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",, 96000,"",,"...",,"...", 96000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    2.9,"",,"...",,"...",    2.9,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",, 10300,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",, 99000,"",,"...",,"...", 99000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 85000,"",,"...",,"...", 85000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 11435,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,140000,"",,"...",,"...",140000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,120000,"",,"...",,"...",120000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    3.9,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  4730,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 73500,"",,"...",,"...", 73500,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 67500,"",,"...",,"...", 67500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.6,"",,"...",,"...",    2.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 24615,"", 12300,"", 12315,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 37600,"", 37600,"", 37600,"", 37600,"", 37600,"", 37600,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 34400,"", 34400,"", 34400,"", 34400,"", 34400,"", 34400,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 27510,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,132800,"",,"...",,"...",132800,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,109400,"",,"...",,"...",109400,"",,"...",,"...",
