"Census Profile, 2021 Census of Population"
,,,"Beaches--East York [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24, 89815,"", 43095,"", 46720,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 83905,"", 40085,"", 43820,"",   93.4,"",   93.0,"",   93.8,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 67200,"", 78200,"", 57200,"", 67200,"", 78200,"", 57200,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 83920,"", 40090,"", 43830,"",   93.4,"",   93.0,"",   93.8,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 52000,"", 58200,"", 46320,"", 52000,"", 58200,"", 46320,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 74315,"", 35920,"", 38390,"",   82.7,"",   83.4,"",   82.2,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 69500,"", 82200,"", 57700,"", 69500,"", 82200,"", 57700,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 63335,"", 31305,"", 32030,"",   70.5,"",   72.6,"",   68.6,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 71100,"", 83000,"", 59400,"", 71100,"", 83000,"", 59400,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",, 71430,"", 33420,"", 38010,"",   79.5,"",   77.5,"",   81.4,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  6630,"",  5465,"",  7650,"",  6630,"",  5465,"",  7650,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  4830,"",  1685,"",  3145,"",    5.4,"",    3.9,"",    6.7,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  8540,"",  6910,"",  9410,"",  8540,"",  6910,"",  9410,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25, 89810,"", 43100,"", 46715,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 31735,"", 16640,"", 15100,"",   35.3,"",   38.6,"",   32.3,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 79000,"", 85000,"", 72500,"", 79000,"", 85000,"", 72500,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15,105300,"",120300,"", 88700,"",105300,"",120300,"", 88700,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 21845,"", 10040,"", 11800,"",   24.3,"",   23.3,"",   25.3,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 24600,"", 25200,"", 24400,"", 24600,"", 25200,"", 24400,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 40920,"", 44440,"", 37920,"", 40920,"", 44440,"", 37920,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   91.6,"",   94.2,"",   88.4,"",   91.6,"",   94.2,"",   88.4,"",
"Income of individuals in 2019","    Employment income (%)",,   79.8,"",   82.8,"",   76.0,"",   79.8,"",   82.8,"",   76.0,"",
"Income of individuals in 2019","  Government transfers (%)",,    8.4,"",    5.8,"",   11.6,"",    8.4,"",    5.8,"",   11.6,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    0.7,"",    0.4,"",    1.2,"",    0.7,"",    0.4,"",    1.2,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 45725,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 90000,"",,"...",,"...", 90000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 78500,"",,"...",,"...", 78500,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 14585,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 41200,"",,"...",,"...", 41200,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 37200,"",,"...",,"...", 37200,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 31140,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,122000,"",,"...",,"...",122000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",,105000,"",,"...",,"...",105000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 45700,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,130600,"",,"...",,"...",130600,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",,101800,"",,"...",,"...",101800,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 14595,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 56850,"",,"...",,"...", 56850,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 46800,"",,"...",,"...", 46800,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 31105,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,165200,"",,"...",,"...",165200,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,127600,"",,"...",,"...",127600,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 45725,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   495,"",,"...",,"...",    1.1,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   335,"",,"...",,"...",    0.7,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   825,"",,"...",,"...",    1.8,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   990,"",,"...",,"...",    2.2,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  2080,"",,"...",,"...",    4.5,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1635,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1510,"",,"...",,"...",    3.3,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1525,"",,"...",,"...",    3.3,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1440,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1485,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  2925,"",,"...",,"...",    6.4,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  2775,"",,"...",,"...",    6.1,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  2550,"",,"...",,"...",    5.6,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  2380,"",,"...",,"...",    5.2,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2225,"",,"...",,"...",    4.9,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 20540,"",,"...",,"...",   44.9,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  4375,"",,"...",,"...",    9.6,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3355,"",,"...",,"...",    7.3,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,  4875,"",,"...",,"...",   10.7,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,  7935,"",,"...",,"...",   17.4,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 45725,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   570,"",,"...",,"...",    1.2,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   355,"",,"...",,"...",    0.8,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   830,"",,"...",,"...",    1.8,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  1045,"",,"...",,"...",    2.3,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  2225,"",,"...",,"...",    4.9,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1825,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1745,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1705,"",,"...",,"...",    3.7,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1740,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1730,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3535,"",,"...",,"...",    7.7,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3135,"",,"...",,"...",    6.9,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  2895,"",,"...",,"...",    6.3,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  2740,"",,"...",,"...",    6.0,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2265,"",,"...",,"...",    5.0,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 17375,"",,"...",,"...",   38.0,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  4635,"",,"...",,"...",   10.1,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3595,"",,"...",,"...",    7.9,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",,  9145,"",,"...",,"...",   20.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 29560,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",,123000,"",,"...",,"...",123000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",,106000,"",,"...",,"...",106000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    3.0,"",,"...",,"...",    3.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",,  9235,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",,113000,"",,"...",,"...",113000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 96000,"",,"...",,"...", 96000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 13980,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,164000,"",,"...",,"...",164000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,136000,"",,"...",,"...",136000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    3.9,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  5405,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 72000,"",,"...",,"...", 72000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 65500,"",,"...",,"...", 65500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.6,"",,"...",,"...",    2.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 19505,"",  9385,"", 10115,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 37600,"", 35200,"", 40000,"", 37600,"", 35200,"", 40000,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 34400,"", 32800,"", 36400,"", 34400,"", 32800,"", 36400,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 29595,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,167000,"",,"...",,"...",167000,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,128400,"",,"...",,"...",128400,"",,"...",,"...",
