"Census Profile, 2021 Census of Population"
,,,"Spadina--Fort York [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24,126135,"", 62505,"", 63630,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",,118625,"", 58590,"", 60030,"",   94.0,"",   93.7,"",   94.3,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 72400,"", 85800,"", 59350,"", 72400,"", 85800,"", 59350,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",,118635,"", 58590,"", 60040,"",   94.1,"",   93.7,"",   94.4,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 55750,"", 63650,"", 48080,"", 55750,"", 63650,"", 48080,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",,110340,"", 55045,"", 55295,"",   87.5,"",   88.1,"",   86.9,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 75000,"", 89100,"", 60900,"", 75000,"", 89100,"", 60900,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 99465,"", 50150,"", 49315,"",   78.9,"",   80.2,"",   77.5,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 75400,"", 88800,"", 61900,"", 75400,"", 88800,"", 61900,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",,102360,"", 50310,"", 52060,"",   81.2,"",   80.5,"",   81.8,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  3080,"",  2416,"",  3720,"",  3080,"",  2416,"",  3720,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  4610,"",  1940,"",  2670,"",    3.7,"",    3.1,"",    4.2,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7710,"",  6920,"",  8270,"",  7710,"",  6920,"",  8270,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25,126135,"", 62500,"", 63630,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 59135,"", 31400,"", 27730,"",   46.9,"",   50.2,"",   43.6,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 75000,"", 81000,"", 70000,"", 75000,"", 81000,"", 70000,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 97400,"",112100,"", 80800,"", 97400,"",112100,"", 80800,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 30730,"", 14260,"", 16470,"",   24.4,"",   22.8,"",   25.9,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 29800,"", 32400,"", 27600,"", 29800,"", 32400,"", 27600,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 45800,"", 52600,"", 39880,"", 45800,"", 52600,"", 39880,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   96.4,"",   97.6,"",   94.6,"",   96.4,"",   97.6,"",   94.6,"",
"Income of individuals in 2019","    Employment income (%)",,   87.4,"",   88.6,"",   85.8,"",   87.4,"",   88.6,"",   85.8,"",
"Income of individuals in 2019","  Government transfers (%)",,    3.7,"",    2.4,"",    5.4,"",    3.7,"",    2.4,"",    5.4,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    0.4,"",    0.3,"",    0.6,"",    0.4,"",    0.3,"",    0.6,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 80645,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 89000,"",,"...",,"...", 89000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 75000,"",,"...",,"...", 75000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 42280,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 68500,"",,"...",,"...", 68500,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 57600,"",,"...",,"...", 57600,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 38360,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,122000,"",,"...",,"...",122000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",,104000,"",,"...",,"...",104000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 80735,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,118200,"",,"...",,"...",118200,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 91400,"",,"...",,"...", 91400,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 42200,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 86200,"",,"...",,"...", 86200,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 65800,"",,"...",,"...", 65800,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 38530,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,153200,"",,"...",,"...",153200,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,119400,"",,"...",,"...",119400,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 80645,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  2530,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,  1025,"",,"...",,"...",    1.3,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,  1370,"",,"...",,"...",    1.7,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  1755,"",,"...",,"...",    2.2,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  2930,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  2315,"",,"...",,"...",    2.9,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  2160,"",,"...",,"...",    2.7,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  2165,"",,"...",,"...",    2.7,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  2250,"",,"...",,"...",    2.8,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  2270,"",,"...",,"...",    2.8,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  4715,"",,"...",,"...",    5.8,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  5110,"",,"...",,"...",    6.3,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  5015,"",,"...",,"...",    6.2,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  5060,"",,"...",,"...",    6.3,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  4585,"",,"...",,"...",    5.7,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 35380,"",,"...",,"...",   43.9,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  9630,"",,"...",,"...",   11.9,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  6955,"",,"...",,"...",    8.6,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,  8530,"",,"...",,"...",   10.6,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",, 10265,"",,"...",,"...",   12.7,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 80645,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  2705,"",,"...",,"...",    3.4,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,  1050,"",,"...",,"...",    1.3,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,  1405,"",,"...",,"...",    1.7,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  1915,"",,"...",,"...",    2.4,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  3185,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  2540,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  2445,"",,"...",,"...",    3.0,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  2680,"",,"...",,"...",    3.3,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  2760,"",,"...",,"...",    3.4,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  3055,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  6600,"",,"...",,"...",    8.2,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  6650,"",,"...",,"...",    8.2,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  6420,"",,"...",,"...",    8.0,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  5820,"",,"...",,"...",    7.2,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  4915,"",,"...",,"...",    6.1,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 26495,"",,"...",,"...",   32.9,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  9115,"",,"...",,"...",   11.3,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  6250,"",,"...",,"...",    7.8,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",, 11135,"",,"...",,"...",   13.8,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 31775,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",,124000,"",,"...",,"...",124000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",,105000,"",,"...",,"...",105000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    2.4,"",,"...",,"...",    2.4,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",, 19245,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",,135000,"",,"...",,"...",135000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",,112000,"",,"...",,"...",112000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",,  7030,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,137000,"",,"...",,"...",137000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,115000,"",,"...",,"...",115000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    3.6,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  3620,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 70500,"",,"...",,"...", 70500,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 64000,"",,"...",,"...", 64000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.5,"",,"...",,"...",    2.5,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 57720,"", 28970,"", 28750,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 61200,"", 65500,"", 57600,"", 61200,"", 65500,"", 57600,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 52400,"", 55200,"", 50000,"", 52400,"", 55200,"", 50000,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 31950,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,159400,"",,"...",,"...",159400,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,122500,"",,"...",,"...",122500,"",,"...",,"...",
