"Census Profile, 2021 Census of Population"
,,,"Scarborough Centre [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24, 94595,"", 45335,"", 49260,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 86960,"", 41495,"", 45465,"",   91.9,"",   91.5,"",   92.3,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 38000,"", 40560,"", 35680,"", 38000,"", 40560,"", 35680,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 86970,"", 41495,"", 45475,"",   91.9,"",   91.5,"",   92.3,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 33360,"", 35080,"", 31800,"", 33360,"", 35080,"", 31800,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 73405,"", 36195,"", 37210,"",   77.6,"",   79.8,"",   75.5,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 37320,"", 40840,"", 33920,"", 37320,"", 40840,"", 33920,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 61290,"", 31290,"", 30000,"",   64.8,"",   69.0,"",   60.9,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 39080,"", 42080,"", 35920,"", 39080,"", 42080,"", 35920,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",, 78845,"", 37055,"", 41790,"",   83.4,"",   81.7,"",   84.8,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  7160,"",  5505,"",  8620,"",  7160,"",  5505,"",  8620,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  5040,"",  1975,"",  3065,"",    5.3,"",    4.4,"",    6.2,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7170,"",  6910,"",  7330,"",  7170,"",  6910,"",  7330,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25, 94590,"", 45340,"", 49255,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 25540,"", 13850,"", 11695,"",   27.0,"",   30.5,"",   23.7,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 51600,"", 53600,"", 49600,"", 51600,"", 53600,"", 49600,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 57300,"", 60100,"", 53950,"", 57300,"", 60100,"", 53950,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 23050,"", 11305,"", 11740,"",   24.4,"",   24.9,"",   23.8,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 23600,"", 24600,"", 22600,"", 23600,"", 24600,"", 22600,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 29280,"", 31200,"", 27440,"", 29280,"", 31200,"", 27440,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   83.0,"",   87.8,"",   77.8,"",   83.0,"",   87.8,"",   77.8,"",
"Income of individuals in 2019","    Employment income (%)",,   72.4,"",   78.2,"",   66.4,"",   72.4,"",   78.2,"",   66.4,"",
"Income of individuals in 2019","  Government transfers (%)",,   17.1,"",   12.1,"",   22.2,"",   17.1,"",   12.1,"",   22.2,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    1.1,"",    0.8,"",    1.4,"",    1.1,"",    0.8,"",    1.4,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 40565,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 78500,"",,"...",,"...", 78500,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 70500,"",,"...",,"...", 70500,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 10015,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 37200,"",,"...",,"...", 37200,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 34000,"",,"...",,"...", 34000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 30550,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",, 94000,"",,"...",,"...", 94000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",, 84000,"",,"...",,"...", 84000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 40560,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",, 91500,"",,"...",,"...", 91500,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 80300,"",,"...",,"...", 80300,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 10065,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 45440,"",,"...",,"...", 45440,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 39040,"",,"...",,"...", 39040,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 30495,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,106800,"",,"...",,"...",106800,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",, 94000,"",,"...",,"...", 94000,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 40565,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   645,"",,"...",,"...",    1.6,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   285,"",,"...",,"...",    0.7,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   480,"",,"...",,"...",    1.2,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   805,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  1695,"",,"...",,"...",    4.2,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1405,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1440,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1595,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1530,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1590,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3275,"",,"...",,"...",    8.1,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3150,"",,"...",,"...",    7.8,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  2895,"",,"...",,"...",    7.1,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  2730,"",,"...",,"...",    6.7,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2520,"",,"...",,"...",    6.2,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 14515,"",,"...",,"...",   35.8,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  4935,"",,"...",,"...",   12.2,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3435,"",,"...",,"...",    8.5,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,  3720,"",,"...",,"...",    9.2,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,  2425,"",,"...",,"...",    6.0,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 40565,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   670,"",,"...",,"...",    1.7,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   300,"",,"...",,"...",    0.7,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   490,"",,"...",,"...",    1.2,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   840,"",,"...",,"...",    2.1,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  1790,"",,"...",,"...",    4.4,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1575,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1660,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1725,"",,"...",,"...",    4.3,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1820,"",,"...",,"...",    4.5,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1865,"",,"...",,"...",    4.6,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3745,"",,"...",,"...",    9.2,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3565,"",,"...",,"...",    8.8,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  3300,"",,"...",,"...",    8.1,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  3045,"",,"...",,"...",    7.5,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2630,"",,"...",,"...",    6.5,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 11540,"",,"...",,"...",   28.4,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  4730,"",,"...",,"...",   11.7,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  2965,"",,"...",,"...",    7.3,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",,  3845,"",,"...",,"...",    9.5,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 29090,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",, 92000,"",,"...",,"...", 92000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",, 83000,"",,"...",,"...", 83000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    3.3,"",,"...",,"...",    3.3,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",,  6980,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",, 75000,"",,"...",,"...", 75000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 67500,"",,"...",,"...", 67500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 14045,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,112000,"",,"...",,"...",112000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,100000,"",,"...",,"...",100000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    4.2,"",,"...",,"...",    4.2,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  6545,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 69500,"",,"...",,"...", 69500,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 65000,"",,"...",,"...", 65000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.8,"",,"...",,"...",    2.8,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 16805,"",  8465,"",  8340,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 32400,"", 32800,"", 32400,"", 32400,"", 32800,"", 32400,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 30600,"", 30600,"", 30600,"", 30600,"", 30600,"", 30600,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 29040,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,104800,"",,"...",,"...",104800,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",, 92100,"",,"...",,"...", 92100,"",,"...",,"...",
