"Census Profile, 2021 Census of Population"
,,,"Willowdale [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24,103695,"", 48670,"", 55025,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 94765,"", 44175,"", 50595,"",   91.4,"",   90.8,"",   91.9,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 51350,"", 58900,"", 44760,"", 51350,"", 58900,"", 44760,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 94775,"", 44180,"", 50600,"",   91.4,"",   90.8,"",   92.0,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 41760,"", 46520,"", 37600,"", 41760,"", 46520,"", 37600,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 83290,"", 39300,"", 43995,"",   80.3,"",   80.7,"",   80.0,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 53300,"", 62050,"", 45480,"", 53300,"", 62050,"", 45480,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 66715,"", 32520,"", 34195,"",   64.3,"",   66.8,"",   62.1,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 53450,"", 61000,"", 46240,"", 53450,"", 61000,"", 46240,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",, 83535,"", 38730,"", 44805,"",   80.6,"",   79.6,"",   81.4,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  5112,"",  4224,"",  5875,"",  5112,"",  4224,"",  5875,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  3300,"",  1160,"",  2140,"",    3.2,"",    2.4,"",    3.9,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7620,"",  6480,"",  8240,"",  7620,"",  6480,"",  8240,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25,103695,"", 48665,"", 55025,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 31675,"", 16490,"", 15180,"",   30.5,"",   33.9,"",   27.6,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 64000,"", 69500,"", 59600,"", 64000,"", 69500,"", 59600,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 79300,"", 88300,"", 69600,"", 79300,"", 88300,"", 69600,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 23205,"", 10510,"", 12700,"",   22.4,"",   21.6,"",   23.1,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 22200,"", 24200,"", 21200,"", 22200,"", 24200,"", 21200,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 33720,"", 38160,"", 30080,"", 33720,"", 38160,"", 30080,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   91.2,"",   93.8,"",   88.4,"",   91.2,"",   93.8,"",   88.4,"",
"Income of individuals in 2019","    Employment income (%)",,   73.2,"",   76.2,"",   69.8,"",   73.2,"",   76.2,"",   69.8,"",
"Income of individuals in 2019","  Government transfers (%)",,    8.8,"",    6.3,"",   11.6,"",    8.8,"",    6.3,"",   11.6,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    0.5,"",    0.3,"",    0.8,"",    0.5,"",    0.3,"",    0.8,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 50560,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 81000,"",,"...",,"...", 81000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 71000,"",,"...",,"...", 71000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 16005,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 47200,"",,"...",,"...", 47200,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 42400,"",,"...",,"...", 42400,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 34555,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,100000,"",,"...",,"...",100000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",, 88000,"",,"...",,"...", 88000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 50555,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,106300,"",,"...",,"...",106300,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 86800,"",,"...",,"...", 86800,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 15965,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 63050,"",,"...",,"...", 63050,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 51000,"",,"...",,"...", 51000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 34585,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,126300,"",,"...",,"...",126300,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,103300,"",,"...",,"...",103300,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 50560,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  2090,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   770,"",,"...",,"...",    1.5,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   780,"",,"...",,"...",    1.5,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  1105,"",,"...",,"...",    2.2,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  2350,"",,"...",,"...",    4.6,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1660,"",,"...",,"...",    3.3,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1700,"",,"...",,"...",    3.4,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1780,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1595,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1595,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3280,"",,"...",,"...",    6.5,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3170,"",,"...",,"...",    6.3,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  3045,"",,"...",,"...",    6.0,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  3045,"",,"...",,"...",    6.0,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2710,"",,"...",,"...",    5.4,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 19885,"",,"...",,"...",   39.3,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  5635,"",,"...",,"...",   11.1,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3900,"",,"...",,"...",    7.7,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,  4675,"",,"...",,"...",    9.2,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,  5675,"",,"...",,"...",   11.2,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 50560,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  2195,"",,"...",,"...",    4.3,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   775,"",,"...",,"...",    1.5,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   800,"",,"...",,"...",    1.6,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  1175,"",,"...",,"...",    2.3,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  2490,"",,"...",,"...",    4.9,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1755,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1905,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  2060,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1870,"",,"...",,"...",    3.7,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1990,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3965,"",,"...",,"...",    7.8,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3870,"",,"...",,"...",    7.7,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  3620,"",,"...",,"...",    7.2,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  3465,"",,"...",,"...",    6.9,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2910,"",,"...",,"...",    5.8,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 15710,"",,"...",,"...",   31.1,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  5295,"",,"...",,"...",   10.5,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3550,"",,"...",,"...",    7.0,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",,  6855,"",,"...",,"...",   13.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 32095,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",, 98000,"",,"...",,"...", 98000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",, 87000,"",,"...",,"...", 87000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    2.9,"",,"...",,"...",    2.9,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",, 11585,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",, 92000,"",,"...",,"...", 92000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 80000,"",,"...",,"...", 80000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 13530,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,120000,"",,"...",,"...",120000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,105000,"",,"...",,"...",105000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    3.8,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  5180,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 67000,"",,"...",,"...", 67000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 62000,"",,"...",,"...", 62000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.5,"",,"...",,"...",    2.5,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 24640,"", 11165,"", 13475,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 38400,"", 38000,"", 38800,"", 38400,"", 38000,"", 38800,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 35600,"", 34800,"", 35600,"", 35600,"", 34800,"", 35600,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 32030,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,126800,"",,"...",,"...",126800,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,103200,"",,"...",,"...",103200,"",,"...",,"...",
