"Census Profile, 2021 Census of Population"
,,,"Toronto--St. Paul's [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24,100640,"", 46100,"", 54540,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 94520,"", 43140,"", 51385,"",   93.9,"",   93.6,"",   94.2,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 92100,"",118500,"", 69900,"", 92100,"",118500,"", 69900,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 94525,"", 43140,"", 51385,"",   93.9,"",   93.6,"",   94.2,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 67200,"", 82900,"", 53950,"", 67200,"", 82900,"", 53950,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 86975,"", 39990,"", 46985,"",   86.4,"",   86.7,"",   86.1,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 94800,"",123400,"", 70400,"", 94800,"",123400,"", 70400,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 72140,"", 34350,"", 37785,"",   71.7,"",   74.5,"",   69.3,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 83600,"",106600,"", 62650,"", 83600,"",106600,"", 62650,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",, 80760,"", 36615,"", 44145,"",   80.2,"",   79.4,"",   80.9,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  5690,"",  4828,"",  6400,"",  5690,"",  4828,"",  6400,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  4010,"",  1460,"",  2550,"",    4.0,"",    3.2,"",    4.7,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  8140,"",  6650,"",  8990,"",  8140,"",  6650,"",  8990,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25,100640,"", 46100,"", 54540,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 36710,"", 18595,"", 18115,"",   36.5,"",   40.3,"",   33.2,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 70000,"", 78500,"", 63200,"", 70000,"", 78500,"", 63200,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15,115100,"",140200,"", 89400,"",115100,"",140200,"", 89400,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 24695,"", 10855,"", 13840,"",   24.5,"",   23.5,"",   25.4,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 26800,"", 29800,"", 24400,"", 26800,"", 29800,"", 24400,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 55850,"", 76600,"", 39600,"", 55850,"", 76600,"", 39600,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   94.8,"",   96.6,"",   92.2,"",   94.8,"",   96.6,"",   92.2,"",
"Income of individuals in 2019","    Employment income (%)",,   69.2,"",   71.6,"",   66.0,"",   69.2,"",   71.6,"",   66.0,"",
"Income of individuals in 2019","  Government transfers (%)",,    5.3,"",    3.5,"",    7.9,"",    5.3,"",    3.5,"",    7.9,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    0.4,"",    0.2,"",    0.6,"",    0.4,"",    0.2,"",    0.6,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 58395,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 86000,"",,"...",,"...", 86000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 73000,"",,"...",,"...", 73000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 25765,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 53200,"",,"...",,"...", 53200,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 46400,"",,"...",,"...", 46400,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 32630,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,123000,"",,"...",,"...",123000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",,104000,"",,"...",,"...",104000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 58110,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,160400,"",,"...",,"...",160400,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",,116400,"",,"...",,"...",116400,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 25505,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 79200,"",,"...",,"...", 79200,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 61050,"",,"...",,"...", 61050,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 32605,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,223800,"",,"...",,"...",223800,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,159600,"",,"...",,"...",159600,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 58395,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  1225,"",,"...",,"...",    2.1,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   530,"",,"...",,"...",    0.9,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   890,"",,"...",,"...",    1.5,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  1250,"",,"...",,"...",    2.1,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  2780,"",,"...",,"...",    4.8,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  2080,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1840,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1830,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1870,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1880,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3840,"",,"...",,"...",    6.6,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3675,"",,"...",,"...",    6.3,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  3585,"",,"...",,"...",    6.1,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  3350,"",,"...",,"...",    5.7,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  3005,"",,"...",,"...",    5.1,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 24760,"",,"...",,"...",   42.4,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  5705,"",,"...",,"...",    9.8,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  4100,"",,"...",,"...",    7.0,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,  5000,"",,"...",,"...",    8.6,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,  9945,"",,"...",,"...",   17.0,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 58395,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  1440,"",,"...",,"...",    2.5,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   540,"",,"...",,"...",    0.9,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   915,"",,"...",,"...",    1.6,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  1330,"",,"...",,"...",    2.3,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  2960,"",,"...",,"...",    5.1,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  2355,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  2120,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  2230,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  2305,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  2305,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  4805,"",,"...",,"...",    8.2,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  4540,"",,"...",,"...",    7.8,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  4080,"",,"...",,"...",    7.0,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  3540,"",,"...",,"...",    6.1,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2900,"",,"...",,"...",    5.0,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 20035,"",,"...",,"...",   34.3,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  5590,"",,"...",,"...",    9.6,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3670,"",,"...",,"...",    6.3,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",, 10780,"",,"...",,"...",   18.5,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 30170,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",,125000,"",,"...",,"...",125000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",,106000,"",,"...",,"...",106000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    2.7,"",,"...",,"...",    2.7,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",, 13805,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",,121000,"",,"...",,"...",121000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",,102000,"",,"...",,"...",102000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 10785,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,170000,"",,"...",,"...",170000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,141000,"",,"...",,"...",141000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    3.8,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  4570,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 75500,"",,"...",,"...", 75500,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 68500,"",,"...",,"...", 68500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.5,"",,"...",,"...",    2.5,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 32230,"", 13245,"", 18985,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 48800,"", 47600,"", 49200,"", 48800,"", 47600,"", 49200,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 43200,"", 42400,"", 43600,"", 43200,"", 42400,"", 43600,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 30130,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,232600,"",,"...",,"...",232600,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,164400,"",,"...",,"...",164400,"",,"...",,"...",
