"Census Profile, 2021 Census of Population"
,,,"Etobicoke North [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24, 96620,"", 47215,"", 49405,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 88705,"", 43085,"", 45620,"",   91.8,"",   91.3,"",   92.3,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 36200,"", 38640,"", 33960,"", 36200,"", 38640,"", 33960,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 88705,"", 43085,"", 45625,"",   91.8,"",   91.3,"",   92.3,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 31960,"", 33600,"", 30440,"", 31960,"", 33600,"", 30440,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 73040,"", 37190,"", 35850,"",   75.6,"",   78.8,"",   72.6,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 35640,"", 38600,"", 32560,"", 35640,"", 38600,"", 32560,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 62435,"", 32495,"", 29930,"",   64.6,"",   68.8,"",   60.6,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 36840,"", 39440,"", 34000,"", 36840,"", 39440,"", 34000,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",, 80620,"", 38770,"", 41850,"",   83.4,"",   82.1,"",   84.7,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  7570,"",  5890,"",  9120,"",  7570,"",  5890,"",  9120,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  5815,"",  2610,"",  3210,"",    6.0,"",    5.5,"",    6.5,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7390,"",  7100,"",  7620,"",  7390,"",  7100,"",  7620,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25, 96620,"", 47215,"", 49400,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 24595,"", 13835,"", 10765,"",   25.5,"",   29.3,"",   21.8,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 48400,"", 50400,"", 45600,"", 48400,"", 50400,"", 45600,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 53900,"", 55950,"", 51350,"", 53900,"", 55950,"", 51350,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 23940,"", 11830,"", 12105,"",   24.8,"",   25.1,"",   24.5,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 23200,"", 24000,"", 22600,"", 23200,"", 24000,"", 22600,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 28440,"", 30120,"", 26840,"", 28440,"", 30120,"", 26840,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   81.0,"",   86.2,"",   75.4,"",   81.0,"",   86.2,"",   75.4,"",
"Income of individuals in 2019","    Employment income (%)",,   71.6,"",   77.0,"",   65.8,"",   71.6,"",   77.0,"",   65.8,"",
"Income of individuals in 2019","  Government transfers (%)",,   19.0,"",   13.7,"",   24.6,"",   19.0,"",   13.7,"",   24.6,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    1.3,"",    1.1,"",    1.6,"",    1.3,"",    1.1,"",    1.6,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 38220,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 82000,"",,"...",,"...", 82000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 74000,"",,"...",,"...", 74000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",,  7785,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 34800,"",,"...",,"...", 34800,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 32400,"",,"...",,"...", 32400,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 30435,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",, 95000,"",,"...",,"...", 95000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",, 86000,"",,"...",,"...", 86000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 38130,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",, 95200,"",,"...",,"...", 95200,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 84300,"",,"...",,"...", 84300,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",,  7780,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 45000,"",,"...",,"...", 45000,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 39120,"",,"...",,"...", 39120,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 30355,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,108100,"",,"...",,"...",108100,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",, 95900,"",,"...",,"...", 95900,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 38220,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   325,"",,"...",,"...",    0.9,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   205,"",,"...",,"...",    0.5,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   495,"",,"...",,"...",    1.3,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   585,"",,"...",,"...",    1.5,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  1440,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1295,"",,"...",,"...",    3.4,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1335,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1420,"",,"...",,"...",    3.7,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1405,"",,"...",,"...",    3.7,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1540,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  2880,"",,"...",,"...",    7.5,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  2980,"",,"...",,"...",    7.8,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  2800,"",,"...",,"...",    7.3,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  2650,"",,"...",,"...",    6.9,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2325,"",,"...",,"...",    6.1,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 14550,"",,"...",,"...",   38.1,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  4795,"",,"...",,"...",   12.5,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3525,"",,"...",,"...",    9.2,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,  3725,"",,"...",,"...",    9.7,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,  2505,"",,"...",,"...",    6.6,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 38220,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   340,"",,"...",,"...",    0.9,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   215,"",,"...",,"...",    0.6,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   505,"",,"...",,"...",    1.3,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   615,"",,"...",,"...",    1.6,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  1530,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1425,"",,"...",,"...",    3.7,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1500,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1545,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1625,"",,"...",,"...",    4.3,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1670,"",,"...",,"...",    4.4,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3370,"",,"...",,"...",    8.8,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3470,"",,"...",,"...",    9.1,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  3180,"",,"...",,"...",    8.3,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  2765,"",,"...",,"...",    7.2,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2550,"",,"...",,"...",    6.7,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 11925,"",,"...",,"...",   31.2,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  4800,"",,"...",,"...",   12.6,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  3090,"",,"...",,"...",    8.1,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",,  4040,"",,"...",,"...",   10.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 28775,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",, 92000,"",,"...",,"...", 92000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",, 84000,"",,"...",,"...", 84000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    3.5,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",,  5875,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",, 73500,"",,"...",,"...", 73500,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 66500,"",,"...",,"...", 66500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 13785,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,115000,"",,"...",,"...",115000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,103000,"",,"...",,"...",103000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    4.4,"",,"...",,"...",    4.4,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  7495,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 71000,"",,"...",,"...", 71000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 67000,"",,"...",,"...", 67000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    3.1,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 15690,"",  8880,"",  6805,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 30800,"", 31000,"", 30400,"", 30800,"", 31000,"", 30400,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 29200,"", 29600,"", 29000,"", 29200,"", 29600,"", 29000,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 28720,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,106200,"",,"...",,"...",106200,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",, 94100,"",,"...",,"...", 94100,"",,"...",,"...",
