"Census Profile, 2021 Census of Population"
,,,"Don Valley East [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24, 79750,"", 37135,"", 42620,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 73670,"", 34020,"", 39650,"",   92.4,"",   91.6,"",   93.0,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 47440,"", 51800,"", 43680,"", 47440,"", 51800,"", 43680,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 73670,"", 34020,"", 39650,"",   92.4,"",   91.6,"",   93.0,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 39560,"", 42360,"", 37120,"", 39560,"", 42360,"", 37120,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 62640,"", 29860,"", 32780,"",   78.5,"",   80.4,"",   76.9,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 48080,"", 53250,"", 43400,"", 48080,"", 53250,"", 43400,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 51405,"", 25570,"", 25840,"",   64.5,"",   68.9,"",   60.6,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 48040,"", 52200,"", 43960,"", 48040,"", 52200,"", 43960,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",, 65995,"", 30165,"", 35830,"",   82.8,"",   81.2,"",   84.1,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  7330,"",  5750,"",  8660,"",  7330,"",  5750,"",  8660,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  3460,"",  1370,"",  2085,"",    4.3,"",    3.7,"",    4.9,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7410,"",  6890,"",  7750,"",  7410,"",  6890,"",  7750,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25, 79755,"", 37135,"", 42620,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 23025,"", 12020,"", 11005,"",   28.9,"",   32.4,"",   25.8,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 59600,"", 63200,"", 56400,"", 59600,"", 63200,"", 56400,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 73700,"", 78900,"", 67900,"", 73700,"", 78900,"", 67900,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 18830,"",  9100,"",  9735,"",   23.6,"",   24.5,"",   22.8,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 22400,"", 23200,"", 21600,"", 22400,"", 23200,"", 21600,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 31160,"", 32240,"", 30160,"", 31160,"", 32240,"", 30160,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   86.2,"",   90.2,"",   82.0,"",   86.2,"",   90.2,"",   82.0,"",
"Income of individuals in 2019","    Employment income (%)",,   70.6,"",   75.6,"",   65.6,"",   70.6,"",   75.6,"",   65.6,"",
"Income of individuals in 2019","  Government transfers (%)",,   13.8,"",    9.8,"",   17.9,"",   13.8,"",    9.8,"",   17.9,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    0.7,"",    0.5,"",    0.9,"",    0.7,"",    0.5,"",    0.9,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 38300,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 78500,"",,"...",,"...", 78500,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 70000,"",,"...",,"...", 70000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 11740,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 45200,"",,"...",,"...", 45200,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 40800,"",,"...",,"...", 40800,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 26565,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",, 95000,"",,"...",,"...", 95000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",, 85000,"",,"...",,"...", 85000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 38285,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,100300,"",,"...",,"...",100300,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 83800,"",,"...",,"...", 83800,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 11695,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 57400,"",,"...",,"...", 57400,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 47840,"",,"...",,"...", 47840,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 26590,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,119100,"",,"...",,"...",119100,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",, 99600,"",,"...",,"...", 99600,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 38300,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   500,"",,"...",,"...",    1.3,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   260,"",,"...",,"...",    0.7,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   415,"",,"...",,"...",    1.1,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   695,"",,"...",,"...",    1.8,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  1725,"",,"...",,"...",    4.5,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1365,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1325,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1450,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1565,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1510,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3035,"",,"...",,"...",    7.9,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  2895,"",,"...",,"...",    7.6,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  2820,"",,"...",,"...",    7.4,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  2655,"",,"...",,"...",    6.9,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2325,"",,"...",,"...",    6.1,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 13755,"",,"...",,"...",   35.9,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  4420,"",,"...",,"...",   11.5,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  2890,"",,"...",,"...",    7.5,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,  3180,"",,"...",,"...",    8.3,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,  3265,"",,"...",,"...",    8.5,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 38300,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   560,"",,"...",,"...",    1.5,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   260,"",,"...",,"...",    0.7,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   425,"",,"...",,"...",    1.1,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   750,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  1810,"",,"...",,"...",    4.7,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1495,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1535,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1710,"",,"...",,"...",    4.5,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1860,"",,"...",,"...",    4.9,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1795,"",,"...",,"...",    4.7,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3545,"",,"...",,"...",    9.3,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3435,"",,"...",,"...",    9.0,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  3200,"",,"...",,"...",    8.4,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  2835,"",,"...",,"...",    7.4,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  2400,"",,"...",,"...",    6.3,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 10700,"",,"...",,"...",   27.9,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  4045,"",,"...",,"...",   10.6,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  2475,"",,"...",,"...",    6.5,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",,  4190,"",,"...",,"...",   10.9,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 25345,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",, 94000,"",,"...",,"...", 94000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",, 84000,"",,"...",,"...", 84000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    3.1,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",,  7090,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",, 88000,"",,"...",,"...", 88000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 78000,"",,"...",,"...", 78000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 11355,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,113000,"",,"...",,"...",113000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,100000,"",,"...",,"...",100000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    4.0,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  5730,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 71000,"",,"...",,"...", 71000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 65500,"",,"...",,"...", 65500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.7,"",,"...",,"...",    2.7,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 15650,"",  6910,"",  8735,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 41200,"", 41200,"", 41200,"", 41200,"", 41200,"", 41200,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 37200,"", 37200,"", 37200,"", 37200,"", 37200,"", 37200,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 25325,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,118900,"",,"...",,"...",118900,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",, 99200,"",,"...",,"...", 99200,"",,"...",,"...",
